carat,cut,color,clarity,price,x,y,z
0.3,Good,G,VVS1,789,4.28,4.31,2.71
0.36,Ideal,E,VS2,789,4.57,4.63,2.84
0.3,Ideal,E,VVS2,789,4.32,4.34,2.66
0.3,Ideal,E,VVS2,789,4.33,4.35,2.68
0.36,Premium,E,VS2,789,4.6,4.68,2.75
0.3,Ideal,G,VVS1,789,4.31,4.32,2.7
0.36,Very Good,E,VS2,789,4.56,4.59,2.76
0.3,Very Good,H,IF,789,4.26,4.29,2.69
0.36,Ideal,E,VS2,789,4.6,4.63,2.82
0.3,Ideal,E,VVS2,789,4.31,4.33,2.67
0.3,Very Good,G,VVS1,789,4.28,4.31,2.66
0.36,Premium,E,VS2,789,4.52,4.57,2.81
0.3,Good,G,VVS1,789,4.27,4.31,2.72
0.3,Very Good,G,VVS1,789,4.29,4.31,2.67
0.3,Very Good,E,VVS2,789,4.25,4.28,2.62
0.3,Ideal,H,IF,789,4.3,4.31,2.66
0.3,Ideal,G,VVS1,789,4.27,4.31,2.67
0.3,Very Good,G,VVS1,789,4.33,4.35,2.63
0.3,Ideal,H,IF,789,4.27,4.3,2.66
0.36,Ideal,E,VS2,789,4.56,4.59,2.83
0.3,Very Good,E,VVS2,789,4.27,4.32,2.66
0.36,Ideal,E,VS2,789,4.55,4.56,2.82
0.36,Ideal,E,VS2,789,4.6,4.62,2.82
0.3,Premium,E,VVS2,789,4.26,4.29,2.64
0.3,Ideal,E,VVS2,789,4.28,4.31,2.66
0.31,Premium,E,VVS1,789,4.31,4.33,2.67
0.31,Premium,E,VVS1,789,4.3,4.34,2.68
0.36,Ideal,E,VS2,789,4.59,4.63,2.82
0.3,Premium,G,VVS1,789,4.33,4.37,2.64
0.36,Very Good,E,VS2,789,4.49,4.56,2.84
0.3,Good,G,VVS1,789,4.25,4.28,2.69
0.3,Premium,E,VVS2,789,4.32,4.34,2.66
0.36,Premium,E,VS2,789,4.54,4.56,2.82
0.3,Premium,G,VVS1,789,4.26,4.3,2.64
0.3,Ideal,G,VVS1,789,4.32,4.34,2.67
0.3,Very Good,F,VVS1,790,4.33,4.36,2.65
0.39,Very Good,G,VS1,790,4.71,4.77,2.86
0.35,Very Good,E,VS1,790,4.59,4.62,2.75
0.32,Ideal,E,VVS2,790,4.42,4.45,2.73
0.32,Ideal,E,VVS2,790,4.41,4.43,2.74
0.4,Ideal,I,VVS1,790,4.72,4.76,2.91
0.4,Ideal,I,VVS1,790,4.7,4.73,2.97
0.3,Ideal,F,VVS1,790,4.25,4.28,2.66
0.4,Ideal,F,VS2,790,4.71,4.72,2.95
0.35,Ideal,D,VS2,790,4.51,4.55,2.83
0.34,Ideal,E,VS1,790,4.51,4.54,2.77
0.34,Ideal,E,VS1,790,4.5,4.52,2.78
0.32,Ideal,D,VS1,790,4.41,4.43,2.75
0.45,Ideal,H,SI1,790,4.96,4.99,3.05
0.43,Ideal,G,SI1,790,4.84,4.87,2.98
0.3,Fair,G,VVS1,790,4.36,4.41,2.57
0.39,Very Good,J,VS1,790,4.64,4.59,2.93
0.39,Very Good,J,VS1,790,4.7,4.62,2.94
0.39,Premium,J,VS1,790,4.71,4.66,2.86
0.39,Premium,J,VS1,790,4.71,4.67,2.89
0.3,Ideal,D,VS2,790,4.32,4.3,2.69
0.3,Ideal,D,VS2,790,4.31,4.29,2.68
0.32,Ideal,D,VVS2,790,4.39,4.42,2.72
0.32,Ideal,D,VVS2,790,4.37,4.41,2.73
0.42,Very Good,F,VS2,790,4.84,4.88,2.92
0.32,Very Good,D,VVS2,791,4.41,4.44,2.66
0.42,Very Good,I,VS1,791,4.82,4.88,2.93
0.4,Very Good,E,VS2,791,4.66,4.71,2.99
0.4,Very Good,E,VS2,791,4.68,4.72,2.84
0.4,Very Good,E,VS2,791,4.7,4.73,2.97
0.4,Very Good,G,VS1,791,4.75,4.83,2.91
0.31,Ideal,E,VVS2,791,4.37,4.4,2.7
0.31,Ideal,E,VVS2,791,4.37,4.39,2.69
0.31,Ideal,E,VVS2,791,4.33,4.35,2.71
0.31,Ideal,E,VVS2,791,4.35,4.39,2.68
0.31,Ideal,E,VVS2,791,4.36,4.41,2.72
0.31,Ideal,E,VVS2,791,4.38,4.4,2.72
0.38,Ideal,I,VVS1,791,4.68,4.71,2.89
0.37,Premium,F,SI1,791,4.6,4.56,2.86
0.37,Premium,F,SI1,791,4.66,4.62,2.8
0.37,Premium,F,SI1,791,4.57,4.52,2.84
0.37,Premium,F,SI1,791,4.67,4.62,2.86
0.37,Premium,F,SI1,791,4.61,4.57,2.86
0.37,Premium,F,SI1,791,4.62,4.59,2.83
0.37,Ideal,F,SI1,791,4.63,4.6,2.88
0.41,Ideal,D,SI1,791,4.74,4.78,2.98
0.41,Ideal,D,SI1,791,4.73,4.78,2.98
0.41,Premium,D,SI1,791,4.74,4.76,2.95
0.41,Ideal,D,SI1,791,4.77,4.79,2.98
0.41,Ideal,D,SI1,791,4.82,4.86,2.92
0.41,Ideal,D,SI1,791,4.78,4.79,2.95
0.41,Good,D,SI1,791,4.7,4.71,2.97
0.41,Ideal,D,SI1,791,4.78,4.8,2.95
0.41,Ideal,D,SI1,791,4.77,4.8,2.94
0.41,Premium,D,SI1,791,4.76,4.78,2.91
0.41,Ideal,D,SI1,791,4.7,4.76,2.94
0.41,Very Good,D,SI1,791,4.7,4.75,2.97
0.41,Ideal,D,SI1,791,4.78,4.8,2.92
0.41,Premium,D,SI1,791,4.76,4.78,2.93
0.41,Ideal,D,SI1,791,4.8,4.84,2.93
0.41,Premium,D,SI1,791,4.82,4.85,2.88
0.41,Premium,D,SI1,791,4.77,4.81,2.9
0.32,Very Good,E,VS1,792,4.43,4.45,2.71
0.35,Very Good,D,VS1,792,4.49,4.53,2.88
0.4,Ideal,G,VS2,792,4.72,4.75,2.96
0.4,Ideal,G,VS2,792,4.73,4.77,2.96
0.4,Ideal,G,VS2,792,4.74,4.75,2.96
0.33,Ideal,E,VS2,792,4.45,4.47,2.75
0.4,Ideal,H,VS1,792,4.75,4.79,2.92
0.33,Ideal,E,VS2,792,4.46,4.41,2.77
0.41,Premium,D,VS2,792,4.74,4.75,2.97
0.43,Ideal,F,SI1,792,4.84,4.87,3.0
0.43,Ideal,E,SI1,792,4.85,4.9,3.0
0.43,Premium,E,SI1,792,4.89,4.94,2.96
0.43,Ideal,F,SI1,792,4.86,4.9,3.01
0.43,Ideal,F,SI1,792,4.8,4.85,2.97
0.43,Very Good,F,SI1,792,4.81,4.84,3.01
0.43,Premium,F,SI1,792,4.84,4.88,2.94
0.43,Very Good,F,SI1,792,4.79,4.84,3.03
0.43,Premium,F,SI1,792,4.77,4.81,3.0
0.43,Very Good,F,SI1,792,4.79,4.82,3.0
0.43,Premium,F,SI1,792,4.83,4.86,2.97
0.43,Very Good,F,SI1,792,4.77,4.8,3.01
0.43,Very Good,H,VS2,792,4.8,4.95,3.02
0.43,Very Good,F,SI1,792,4.82,4.85,3.02
0.43,Very Good,E,SI1,792,4.8,4.83,3.03
0.43,Very Good,F,SI1,792,4.83,4.87,2.99
0.43,Ideal,E,SI1,792,4.78,4.82,2.99
0.43,Very Good,E,SI1,792,4.79,4.83,3.0
0.39,Very Good,E,VS2,793,4.72,4.77,2.89
0.32,Premium,F,VVS2,793,4.42,4.38,2.72
0.36,Very Good,D,VS1,793,4.52,4.55,2.85
0.4,Premium,H,VS1,793,4.72,4.74,2.92
0.4,Premium,H,VS1,793,4.7,4.74,2.96
0.39,Very Good,E,VS2,794,4.64,4.68,2.92
0.39,Ideal,H,VVS2,794,4.68,4.7,2.91
0.38,Ideal,H,VVS2,794,4.67,4.72,2.89
0.36,Ideal,G,VVS2,794,4.58,4.62,2.83
0.36,Ideal,G,VVS2,794,4.59,4.61,2.84
0.36,Ideal,G,VVS2,794,4.59,4.62,2.84
0.36,Ideal,H,VVS1,794,4.57,4.6,2.82
0.36,Ideal,H,VVS1,794,4.6,4.63,2.85
0.38,Ideal,G,VS1,794,4.66,4.71,2.88
0.3,Ideal,G,IF,794,4.29,4.32,2.69
0.36,Ideal,D,SI1,794,4.63,4.58,2.79
0.36,Very Good,D,SI1,794,4.56,4.52,2.87
0.36,Ideal,D,SI1,794,4.54,4.51,2.84
0.45,Fair,F,SI1,794,4.79,4.63,3.16
0.45,Fair,F,SI1,794,5.08,4.98,2.91
0.37,Premium,D,VS2,794,4.66,4.69,2.83
0.33,Very Good,G,VVS1,795,4.47,4.5,2.74
0.33,Very Good,G,VVS1,795,4.4,4.44,2.71
0.33,Very Good,G,VVS1,795,4.44,4.48,2.76
0.44,Very Good,I,VS2,795,4.85,4.88,3.04
0.34,Very Good,F,VS1,795,4.46,4.51,2.74
0.33,Very Good,H,IF,795,4.45,4.48,2.75
0.35,Ideal,F,VVS2,795,4.5,4.53,2.78
0.35,Ideal,F,VVS2,795,4.55,4.59,2.83
0.3,Ideal,E,VS2,795,4.34,4.36,2.69
0.3,Ideal,E,VS2,795,4.32,4.34,2.66
0.3,Ideal,G,VS1,795,4.32,4.35,2.68
0.3,Ideal,F,VS1,795,4.32,4.36,2.68
0.43,Ideal,G,SI1,795,4.85,4.89,3.01
0.43,Ideal,G,SI1,795,4.84,4.87,3.01
0.41,Premium,D,SI2,795,4.8,4.78,2.87
0.4,Very Good,G,SI1,795,4.69,4.71,2.93
0.32,Ideal,G,VVS1,796,4.38,4.41,2.73
0.32,Ideal,G,VVS1,796,4.4,4.44,2.71
0.32,Ideal,G,VVS1,796,4.46,4.48,2.73
0.38,Ideal,F,VS2,796,4.64,4.69,2.89
0.39,Ideal,E,VS2,796,4.68,4.74,2.89
0.32,Ideal,H,IF,796,4.4,4.43,2.72
0.27,Ideal,F,IF,796,4.16,4.19,2.58
0.3,Good,F,IF,796,4.35,4.39,2.57
0.3,Premium,H,VVS1,796,4.38,4.35,2.65
0.43,Premium,D,SI1,796,4.79,4.82,3.0
0.41,Very Good,J,VS1,797,4.7,4.67,2.96
0.33,Premium,G,VS1,797,4.52,4.5,2.72
0.33,Premium,G,VS1,797,4.51,4.42,2.75
0.32,Very Good,F,VS1,798,4.44,4.49,2.68
0.4,Very Good,F,SI1,798,4.68,4.73,2.98
0.42,Very Good,G,SI1,798,4.78,4.88,2.99
0.31,Ideal,G,VVS1,798,4.39,4.43,2.67
0.37,Ideal,G,VS1,798,4.65,4.68,2.84
0.4,Fair,G,VS1,798,4.88,4.9,2.79
0.4,Very Good,E,SI2,798,4.72,4.7,2.97
0.4,Premium,E,SI2,798,4.82,4.78,2.82
0.4,Good,E,SI2,798,4.7,4.68,3.01
0.4,Very Good,E,SI2,798,4.71,4.68,2.98
0.4,Good,E,SI2,798,4.71,4.65,2.99
0.4,Ideal,D,SI2,798,4.77,4.72,2.91
0.4,Very Good,D,SI2,798,4.75,4.72,2.99
0.4,Good,D,SI2,798,4.73,4.7,3.01
0.4,Premium,D,SI2,798,4.69,4.64,2.94
0.4,Good,D,SI2,798,4.71,4.68,3.0
0.4,Very Good,D,SI2,798,4.67,4.65,2.94
0.4,Very Good,D,SI2,798,4.7,4.67,2.97
0.35,Ideal,G,VVS2,798,4.54,4.58,2.78
0.35,Premium,H,VVS1,798,4.57,4.61,2.75
0.35,Ideal,H,VVS1,798,4.53,4.54,2.79
0.35,Very Good,G,VVS2,798,4.47,4.53,2.81
0.35,Ideal,G,VVS2,798,4.47,4.51,2.79
0.42,Ideal,G,VVS2,798,4.79,4.83,2.98
0.35,Ideal,H,VVS1,798,4.51,4.55,2.82
0.35,Very Good,H,VVS1,798,4.45,4.47,2.79
0.35,Premium,H,VVS1,798,4.51,4.57,2.75
0.35,Premium,H,VVS1,798,4.51,4.54,2.77
0.35,Very Good,G,VVS2,798,4.44,4.48,2.8
0.35,Very Good,G,VVS2,798,4.49,4.54,2.81
0.35,Very Good,H,VVS1,798,4.5,4.55,2.77
0.35,Ideal,H,VVS1,798,4.53,4.55,2.8
0.35,Premium,H,VVS1,798,4.46,4.52,2.79
0.39,Very Good,G,VS1,798,4.63,4.69,2.92
0.42,Ideal,G,SI1,799,4.85,4.82,3.0
0.27,Premium,E,VVS2,799,4.27,4.24,2.51
0.27,Ideal,E,VVS2,799,4.17,4.12,2.58
0.27,Ideal,E,VVS2,799,4.15,4.13,2.57
0.27,Premium,E,VVS1,799,4.2,4.18,2.54
0.27,Ideal,E,VVS2,799,4.16,4.12,2.56
0.27,Ideal,E,VVS2,799,4.14,4.12,2.6
0.27,Ideal,E,VVS2,799,4.14,4.12,2.56
0.27,Ideal,E,VVS2,799,4.13,4.1,2.57
0.27,Ideal,E,VVS1,799,4.17,4.15,2.59
0.27,Ideal,D,VVS2,799,4.15,4.13,2.59
0.27,Ideal,D,VVS1,799,4.18,4.15,2.58
0.27,Premium,D,VVS2,799,4.12,4.08,2.55
0.27,Ideal,D,VVS2,799,4.15,4.13,2.58
0.27,Ideal,D,VVS1,799,4.15,4.12,2.57
0.3,Fair,E,VS1,799,4.26,4.2,2.73
0.3,Premium,F,VS1,799,4.39,4.31,2.6
0.3,Ideal,G,IF,799,4.3,4.32,2.69
0.41,Very Good,G,VS2,800,4.76,4.81,2.94
0.32,Ideal,F,VVS2,800,4.37,4.39,2.72
0.32,Ideal,F,VVS2,800,4.42,4.44,2.71
0.32,Ideal,F,VVS2,800,4.44,4.46,2.71
0.32,Ideal,F,VVS2,800,4.43,4.46,2.72
0.38,Ideal,I,VVS1,800,4.64,4.66,2.9
0.4,Ideal,H,VS2,800,4.71,4.74,2.91
0.36,Ideal,D,VS2,800,4.58,4.61,2.84
0.31,Ideal,E,VS1,800,4.35,4.38,2.7
0.31,Ideal,E,VS1,800,4.36,4.39,2.7
0.31,Ideal,E,VS1,800,4.4,4.43,2.7
0.43,Ideal,G,SI2,800,4.92,4.9,3.0
0.38,Ideal,F,VS2,800,4.63,4.66,2.88
0.38,Very Good,F,VS2,800,4.67,4.72,2.86
0.38,Premium,F,VS2,800,4.67,4.72,2.84
0.38,Ideal,G,VS1,800,4.64,4.58,2.88
0.38,Very Good,F,VS2,800,4.61,4.66,2.87
0.38,Ideal,F,VS2,800,4.61,4.67,2.88
0.38,Very Good,F,VS2,800,4.58,4.62,2.89
0.4,Premium,E,VS1,800,4.73,4.76,2.92
0.38,Ideal,F,VS2,800,4.6,4.63,2.87
0.33,Very Good,F,VVS2,801,4.44,4.46,2.74
0.33,Very Good,F,VVS2,801,4.45,4.47,2.73
0.41,Very Good,F,SI1,801,4.73,4.75,2.96
0.41,Ideal,G,VS2,801,4.77,4.82,2.91
0.36,Ideal,E,VS2,801,4.56,4.6,2.82
0.36,Ideal,D,SI1,801,4.59,4.6,2.83
0.32,Good,E,VVS1,801,4.45,4.48,2.65
0.32,Good,E,VS2,801,4.48,4.54,2.65
0.31,Premium,F,VVS1,801,4.45,4.49,2.67
0.31,Ideal,F,VVS1,801,4.37,4.42,2.72
0.31,Ideal,G,IF,801,4.35,4.39,2.71
0.31,Ideal,E,VVS1,801,4.35,4.37,2.72
0.33,Ideal,E,VVS2,802,4.46,4.5,2.75
0.33,Ideal,E,VVS2,802,4.46,4.49,2.73
0.3,Ideal,D,VVS2,802,4.39,4.47,2.63
0.33,Ideal,G,VVS1,802,4.45,4.48,2.76
0.33,Ideal,G,VVS1,802,4.5,4.51,2.72
0.32,Ideal,G,VVS1,802,4.4,4.43,2.74
0.3,Ideal,F,VVS1,802,4.33,4.37,2.69
0.3,Ideal,F,VVS1,802,4.3,4.34,2.68
0.3,Ideal,F,VVS1,802,4.31,4.35,2.7
0.3,Ideal,F,VVS1,802,4.33,4.36,2.66
0.3,Ideal,F,VVS1,802,4.31,4.35,2.69
0.3,Ideal,F,VVS1,802,4.29,4.33,2.67
0.3,Ideal,F,VVS1,802,4.34,4.37,2.64
0.34,Ideal,D,VS2,802,4.49,4.52,2.79
0.39,Ideal,G,VS1,802,4.72,4.76,2.93
0.31,Premium,F,VS2,802,4.37,4.35,2.67
0.31,Ideal,F,VS2,802,4.36,4.34,2.7
0.31,Premium,F,VS2,802,4.42,4.39,2.63
0.31,Premium,F,VS2,802,4.47,4.44,2.63
0.31,Ideal,G,VS1,802,4.38,4.36,2.68
0.31,Premium,H,VVS2,802,4.39,4.37,2.68
0.31,Ideal,H,VVS2,802,4.37,4.35,2.68
0.31,Premium,H,VVS2,802,4.38,4.35,2.68
0.31,Ideal,H,VVS2,802,4.37,4.36,2.72
0.26,Ideal,G,VS1,456,4.12,4.16,2.54
0.32,Ideal,E,SI2,456,4.42,4.45,2.72
0.33,Ideal,I,SI1,456,4.46,4.5,2.78
0.3,Good,G,VS2,456,4.24,4.29,2.71
0.25,Very Good,G,VVS1,457,4.07,4.11,2.43
0.34,Very Good,I,VS2,457,4.47,4.51,2.76
0.3,Very Good,H,VS2,457,4.25,4.28,2.67
0.3,Ideal,H,VS2,457,4.3,4.33,2.68
0.3,Ideal,H,VS2,457,4.27,4.31,2.66
0.3,Ideal,I,VS1,457,4.3,4.34,2.69
0.3,Ideal,I,VS1,457,4.3,4.34,2.7
0.3,Ideal,I,VS1,457,4.26,4.29,2.65
0.31,Ideal,H,SI1,457,4.34,4.36,2.67
0.31,Good,I,VS1,457,4.28,4.3,2.74
0.31,Very Good,H,VS2,457,4.43,4.46,2.62
0.23,Very Good,E,VVS2,458,3.92,3.99,2.43
0.23,Very Good,D,VVS2,458,3.94,3.95,2.46
0.23,Very Good,D,VVS1,458,3.97,4.04,2.39
0.28,Very Good,D,VS1,458,4.23,4.26,2.57
0.23,Good,F,VVS1,458,4.03,4.1,2.36
0.23,Good,E,VVS1,458,3.95,3.97,2.4
0.28,Good,E,VS1,458,4.15,4.18,2.63
0.31,Very Good,F,SI1,459,4.44,4.5,2.63
0.27,Ideal,I,VVS2,459,4.17,4.2,2.6
0.36,Ideal,J,VS2,459,4.6,4.63,2.84
0.27,Ideal,G,VS2,459,4.19,4.21,2.58
0.25,Ideal,G,VS2,459,4.08,4.1,2.51
0.25,Ideal,G,VS2,459,4.04,4.08,2.51
0.32,Ideal,G,SI2,459,4.4,4.43,2.72
0.34,Very Good,I,SI1,459,4.54,4.56,2.75
0.31,Ideal,H,VVS2,802,4.36,4.35,2.71
0.31,Ideal,H,VVS2,802,4.37,4.34,2.72
0.31,Premium,H,VVS2,802,4.38,4.34,2.64
0.31,Premium,H,VVS2,802,4.38,4.34,2.67
0.31,Ideal,H,VVS2,802,4.38,4.34,2.72
0.31,Premium,H,VVS2,802,4.36,4.33,2.69
0.31,Ideal,H,VVS2,802,4.36,4.34,2.69
0.31,Ideal,H,VVS2,802,4.37,4.33,2.66
0.31,Ideal,H,VVS2,802,4.37,4.32,2.72
0.31,Premium,H,VVS2,802,4.37,4.32,2.67
0.31,Ideal,H,VVS2,802,4.36,4.32,2.71
0.31,Ideal,H,VVS2,802,4.36,4.32,2.71
0.31,Ideal,H,VVS2,802,4.36,4.32,2.7
0.31,Premium,H,VVS2,802,4.35,4.32,2.66
0.31,Premium,H,VVS2,802,4.36,4.31,2.7
0.31,Premium,H,VVS2,802,4.35,4.31,2.7
0.31,Good,H,VVS2,802,4.32,4.28,2.74
0.31,Good,H,VVS2,802,4.33,4.28,2.74
0.31,Very Good,H,VVS2,802,4.32,4.29,2.73
0.31,Premium,H,VVS2,802,4.33,4.29,2.7
0.31,Ideal,H,VVS2,802,4.33,4.3,2.71
0.31,Premium,H,VVS2,802,4.33,4.3,2.67
0.31,Premium,H,VVS2,802,4.31,4.28,2.68
0.31,Premium,H,VVS2,802,4.31,4.28,2.69
0.31,Premium,G,VS1,802,4.47,4.4,2.64
0.31,Ideal,G,VS1,802,4.43,4.39,2.71
0.31,Ideal,G,VS1,802,4.43,4.39,2.69
0.31,Premium,G,VS1,802,4.39,4.37,2.68
0.31,Ideal,G,VS1,802,4.37,4.36,2.68
0.31,Premium,G,VS1,802,4.38,4.35,2.6
0.31,Premium,G,VS1,802,4.37,4.35,2.67
0.31,Ideal,G,VS1,802,4.35,4.33,2.71
0.31,Ideal,G,VS1,802,4.36,4.33,2.7
0.31,Ideal,G,VS1,802,4.37,4.33,2.7
0.31,Ideal,G,VS1,802,4.37,4.34,2.72
0.31,Premium,G,VS1,802,4.34,4.32,2.7
0.31,Premium,G,VS1,802,4.35,4.32,2.68
0.31,Premium,G,VS1,802,4.36,4.32,2.7
0.31,Premium,G,VS1,802,4.35,4.33,2.64
0.31,Premium,G,VS1,802,4.35,4.31,2.69
0.31,Premium,G,VS1,802,4.36,4.31,2.69
0.31,Premium,G,VS1,802,4.33,4.3,2.64
0.31,Premium,G,VS1,802,4.35,4.3,2.72
0.31,Premium,G,VS1,802,4.34,4.31,2.7
0.31,Ideal,G,VS1,802,4.32,4.3,2.71
0.31,Premium,G,VS1,802,4.32,4.28,2.71
0.31,Very Good,G,VS1,802,4.33,4.28,2.72
0.31,Very Good,G,VS1,802,4.32,4.29,2.72
0.31,Very Good,G,VS1,802,4.33,4.29,2.73
0.31,Good,G,VS1,802,4.33,4.29,2.75
0.31,Very Good,G,VS1,802,4.29,4.27,2.7
0.31,Premium,G,VS1,802,4.3,4.27,2.69
0.31,Good,G,VS1,802,4.3,4.27,2.73
0.31,Very Good,G,VS1,802,4.29,4.28,2.71
0.31,Premium,F,VS2,802,4.4,4.36,2.69
0.31,Ideal,F,VS2,802,4.41,4.38,2.67
0.31,Premium,F,VS2,802,4.41,4.39,2.61
0.31,Premium,F,VS2,802,4.38,4.35,2.69
0.31,Ideal,F,VS2,802,4.38,4.35,2.7
0.31,Ideal,F,VS2,802,4.38,4.35,2.72
0.31,Ideal,F,VS2,802,4.39,4.35,2.71
0.31,Ideal,F,VS2,802,4.37,4.36,2.69
0.31,Ideal,F,VS2,802,4.39,4.36,2.66
0.31,Ideal,F,VS2,802,4.39,4.34,2.71
0.31,Premium,F,VS2,802,4.41,4.34,2.69
0.31,Premium,F,VS2,802,4.37,4.34,2.65
0.31,Ideal,F,VS2,802,4.37,4.34,2.68
0.31,Premium,F,VS2,802,4.38,4.34,2.69
0.31,Premium,F,VS2,802,4.35,4.32,2.7
0.31,Ideal,F,VS2,802,4.37,4.33,2.69
0.31,Ideal,F,VS2,802,4.37,4.33,2.71
0.31,Ideal,F,VS2,802,4.36,4.34,2.73
0.31,Very Good,F,VS2,802,4.34,4.31,2.74
0.31,Ideal,F,VS2,802,4.35,4.31,2.68
0.31,Premium,F,VS2,802,4.37,4.31,2.69
0.31,Premium,F,VS2,802,4.34,4.32,2.66
0.31,Premium,F,VS2,802,4.34,4.32,2.66
0.31,Premium,F,VS2,802,4.34,4.31,2.65
0.31,Ideal,F,VS2,802,4.34,4.31,2.7
0.31,Premium,F,VS2,802,4.34,4.31,2.7
0.31,Ideal,F,VS2,802,4.34,4.3,2.69
0.31,Premium,F,VS2,802,4.34,4.3,2.71
0.31,Ideal,F,VS2,802,4.34,4.3,2.71
0.31,Premium,F,VS2,802,4.33,4.31,2.67
0.31,Ideal,F,VS2,802,4.32,4.3,2.71
0.31,Ideal,F,VS2,802,4.33,4.3,2.69
0.31,Premium,F,VS2,802,4.33,4.3,2.69
0.31,Ideal,F,VS2,802,4.34,4.3,2.65
0.31,Premium,F,VS2,802,4.34,4.3,2.68
0.31,Ideal,F,VS2,802,4.33,4.29,2.7
0.31,Ideal,F,VS2,802,4.33,4.29,2.7
0.31,Premium,F,VS2,802,4.34,4.29,2.69
0.31,Very Good,F,VS2,802,4.32,4.29,2.73
0.31,Good,F,VS2,802,4.32,4.29,2.75
0.31,Premium,F,VS2,802,4.31,4.27,2.7
0.31,Premium,F,VS2,802,4.32,4.27,2.7
0.31,Ideal,F,VS2,802,4.33,4.27,2.69
0.31,Ideal,F,VS2,802,4.32,4.28,2.7
0.31,Premium,F,VS2,802,4.48,4.43,2.66
0.31,Ideal,F,VS2,802,4.39,4.37,2.71
0.33,Ideal,E,VS1,802,4.5,4.47,2.69
0.31,Premium,G,VS1,802,4.38,4.34,2.71
0.31,Premium,G,VS1,802,4.3,4.28,2.66
0.32,Ideal,F,VVS1,803,4.39,4.42,2.71
0.31,Ideal,D,VS2,803,4.37,4.4,2.66
0.33,Ideal,D,VS2,803,4.48,4.5,2.73
0.36,Ideal,F,VS1,803,4.57,4.61,2.82
0.36,Ideal,F,VS1,803,4.63,4.65,2.84
0.36,Ideal,F,VS1,803,4.59,4.61,2.82
0.36,Ideal,F,VS1,803,4.61,4.64,2.81
0.43,Ideal,E,SI1,803,4.87,4.89,2.99
0.42,Premium,I,SI1,803,4.8,4.76,2.99
0.34,Premium,D,SI1,803,4.54,4.5,2.72
0.34,Premium,D,SI1,803,4.48,4.44,2.8
0.34,Very Good,D,SI1,803,4.46,4.44,2.81
0.34,Ideal,D,SI1,803,4.48,4.44,2.78
0.42,Premium,I,SI1,803,4.82,4.78,2.94
0.34,Premium,I,VVS1,803,4.52,4.43,2.77
0.34,Premium,I,VVS1,803,4.47,4.45,2.79
0.34,Premium,I,VVS1,803,4.54,4.48,2.73
0.34,Premium,I,VVS1,803,4.44,4.4,2.76
0.34,Premium,D,SI1,803,4.57,4.54,2.72
0.34,Premium,D,SI1,803,4.57,4.55,2.72
0.34,Ideal,D,SI1,803,4.53,4.51,2.78
0.34,Ideal,D,SI1,803,4.54,4.51,2.74
0.34,Ideal,D,SI1,803,4.56,4.52,2.73
0.34,Ideal,D,SI1,803,4.51,4.48,2.75
0.34,Premium,D,SI1,803,4.53,4.5,2.69
0.34,Premium,D,SI1,803,4.53,4.5,2.7
0.34,Ideal,D,SI1,803,4.53,4.51,2.73
0.34,Ideal,D,SI1,803,4.5,4.44,2.74
0.34,Ideal,D,SI1,803,4.48,4.45,2.8
0.34,Ideal,D,SI1,803,4.5,4.45,2.81
0.34,Premium,D,SI1,803,4.49,4.47,2.74
0.34,Ideal,D,SI1,803,4.5,4.47,2.78
0.34,Premium,D,SI1,803,4.45,4.42,2.78
0.34,Premium,D,SI1,803,4.46,4.42,2.77
0.34,Premium,D,SI1,803,4.48,4.42,2.76
0.34,Premium,D,SI1,803,4.47,4.43,2.76
0.45,Premium,G,SI2,803,4.96,4.86,3.05
0.34,Ideal,I,VVS1,803,4.5,4.47,2.77
0.37,Premium,D,VS1,803,4.63,4.68,2.8
0.32,Ideal,D,VVS2,803,4.39,4.43,2.7
0.31,Ideal,D,VS2,804,4.4,4.36,2.72
0.31,Ideal,E,VS1,804,4.44,4.39,2.66
0.32,Very Good,D,VVS2,804,4.39,4.42,2.69
0.43,Very Good,F,VS2,804,4.81,4.86,3.02
0.31,Ideal,D,VVS2,804,4.35,4.37,2.67
0.32,Ideal,D,VVS2,804,4.43,4.46,2.68
0.4,Ideal,G,VS2,804,4.69,4.74,2.95
0.33,Ideal,F,VS2,804,4.47,4.5,2.74
0.33,Premium,E,VS2,804,4.47,4.42,2.75
0.32,Ideal,E,VS2,804,4.41,4.37,2.72
0.31,Ideal,D,VS2,804,4.4,4.37,2.7
0.31,Ideal,D,VS2,804,4.46,4.41,2.67
0.31,Ideal,E,VS1,804,4.38,4.35,2.68
0.39,Very Good,I,VVS1,805,4.74,4.78,2.92
0.31,Ideal,D,VVS2,805,4.37,4.39,2.68
0.39,Ideal,I,VVS1,805,4.76,4.78,2.9
0.38,Ideal,E,VS2,805,4.66,4.68,2.89
0.34,Ideal,D,VS2,805,4.51,4.53,2.74
0.34,Very Good,D,VS2,805,4.44,4.5,2.81
0.34,Ideal,E,VS1,805,4.45,4.51,2.74
0.34,Ideal,E,VS1,805,4.44,4.47,2.78
0.34,Ideal,D,VS2,805,4.48,4.52,2.79
0.34,Ideal,E,VS1,805,4.49,4.52,2.75
0.34,Premium,D,VS2,805,4.45,4.5,2.78
0.34,Ideal,E,VS1,805,4.48,4.5,2.79
0.34,Ideal,E,VS1,805,4.49,4.52,2.8
